"","value"
"5384",514.4
"5385",507.55
"5386",529.58
"5387",521.99
"5388",519.82
"5389",510.29
"5390",510.9
"5391",510.71
"5392",532.35
"5393",510.72
"5394",528.14
"5395",514.3
"5396",509.33
"5397",527.98
"5398",514.21
"5399",522.38
"5400",519.75
"5401",524.97
"5402",523.21
"5403",512.12
"5404",516.44
"5405",520.62
"5406",509.88
"5407",515.93
"5408",527.58
"5409",517.12
"5410",514.81
"5411",521.3
"5412",514.85
"5413",513.5
"5414",516.79
"5415",516.56
"5416",517.5
"5417",520.04
"5418",529.33
"5419",531.91
"5420",548
"5421",534.05
"5422",541.75
"5423",535.39
"5424",527.26
"5425",527.51
"5426",544.02
"5427",525.23
"5428",544.06
"5429",523.15
"5430",542.34
"5431",532.96
"5432",535.68
"5433",525.78
"5434",553.68
"5435",541.28
"5436",553.8
"5437",537.64
"5438",520.66
"5439",526.86
"5440",553.21
"5441",541.08
"5442",533.6
"5443",550.32
"5444",537.78
"5445",552.7
"5446",519.25
"5447",542.23
"5448",549.73
"5449",549.35
"5450",548.25
"5451",497.33
"5452",501.31
"5453",493.19
"5454",482.97
"5455",488.19
"5456",509.13
"5457",499.71
"5458",506.6
"5459",496.38
"5460",498.53
"5461",484.24
"5462",499.58
"5463",504.43
"5464",484.14
"5465",501.3
"5466",495.06
"5467",504.92
"5468",476.35
"5469",484.52
"5470",477.89
"5471",504.19
"5472",501.06
"5473",492.55
"5474",507.34
"5475",486.94
"5476",484.38
"5477",492.5
"5478",508.18
"5479",489.19
"5480",486.76
"5481",498.26
"5482",490.91
"5483",489.95
"5484",501.19
"5485",480.19
"5486",490.23
"5487",486.45
"5488",505.75
"5489",492.24
"5490",502.48
"5491",497.57
"5492",481.61
"5493",515.63
"5494",498.24
"5495",502.28
"5496",486.03
"5497",490.33
"5498",499.82
"5499",479.04
"5500",491.26
"5501",488.74
"5502",476.46
"5503",495.11
"5504",504.02
"5505",482.95
"5506",504.29
"5507",492.2
"5508",499.42
"5509",506.03
"5510",479.39
"5511",508.91
"5512",489.36
"5513",497.24
"5514",478.66
"5515",502.54
"5516",509.62
"5517",516.69
"5518",488.3
"5519",531.89
"5520",524.17
"5521",489.64
"5522",493.26
"5523",488.4
"5524",493.72
"5525",520.34
"5526",515.97
"5527",516.29
"5528",530.36
"5529",510.43
"5530",478.09
"5531",483.09
"5532",473.88
"5533",510.4
"5534",530.53
"5535",507.38
"5536",502.03
"5537",480.16
"5538",496.53
"5539",519.44
"5540",481.22
"5541",487.59
"5542",498.39
"5543",492.79
"5544",469.76
"5545",459.99
"5546",461
"5547",454.62
"5548",445.54
"5549",434.49
"5550",445.17
"5551",454.55
"5552",454.29
"5553",455.45
"5554",468.65
"5555",445.48
"5556",456.8
"5557",444.76
"5558",441.36
"5559",441.17
"5560",458.52
"5561",449.85
"5562",538.27
"5563",545.19
"5564",533.07
"5565",528.94
"5566",533.66
"5567",534.95
"5568",528.81
"5569",525.71
"5570",542.72
"5571",541.2
"5572",538.89
"5573",520.59
"5574",516.07
"5575",528.83
"5576",526.19
"5577",516
"5578",541.98
"5579",497.16
"5580",501.21
"5581",532.55
"5582",518.62
"5583",530.55
"5584",535.9
"5585",525.72
"5586",523.38
"5587",509.07
"5588",531.31
"5589",497.64
"5590",518.41
"5591",507.94
"5592",532.01
"5593",548.43
"5594",521.95
"5595",538.41
"5596",523.44
"5597",510.1
"5598",528.1
"5599",523.13
"5600",505
"5601",538.06
"5602",527.19
"5603",536.46
"5604",543.87
"5605",501.74
"5606",536.99
"5607",506.42
"5608",512.56
"5609",541.66
"5610",506.24
"5611",495.04
"5612",524.57
"5613",513.72
"5614",503.26
"5615",511.96
"5616",485.56
"5617",485.29
"5618",470.28
"5619",489.68
"5620",465.31
"5621",478.43
"5622",461.41
"5623",457.21
"5624",492.45
"5625",499.26
"5626",501.32
"5627",487.38
"5628",467.84
"5629",462.35
"5630",489.31
"5631",464.03
"5632",485.48
"5633",478.95
"5634",485.5
"5635",494.47
"5636",475.85
"5637",465.26
"5638",458.46
"5639",487.07
"5640",479.68
"5641",468.27
"5642",475.82
"5643",457.5
"5644",456.66
"5645",493.68
"5646",475.72
"5647",489.62
"5648",470.53
"5649",499.46
"5650",499.35
"5651",501.03
"5652",519.41
"5653",524.86
"5654",497.82
"5655",503.34
"5656",529.61
"5657",508.35
"5658",515.16
"5659",510.59
"5660",508.32
"5661",501.5
"5662",526.07
"5663",517.28
"5664",499.63
"5665",500.41
"5666",523.28
"5667",503.04
"5668",510.93
"5669",503.35
"5670",521.48
"5671",517.29
"5672",443.43
"5673",436.04
"5674",474.19
"5675",475.7
"5676",485.64
"5677",481.9
"5678",463.03
"5679",471.68
"5680",459.35
"5681",492.52
"5682",457.58
"5683",488.02
"5684",465.04
"5685",483.09
"5686",456.63
"5687",481.98
"5688",489.43
"5689",478.26
"5690",482.21
"5691",470.98
"5692",464.63
"5693",472.23
"5694",454.75
"5695",478.55
"5696",467.66
"5697",477.57
"5698",476.16
"5699",475.55
"5700",473.78
"5701",449.57
"5702",457.62
"5703",440.35
"5704",459.85
"5705",435.65
"5706",468.87
"5707",470.61
"5708",441.1
"5709",468
"5710",452.72
"5711",454.47
"5712",430.4
"5713",448.07
"5714",421.99
"5715",444.87
"5716",435.76
"5717",442.15
"5718",434.46
"5719",420.66
"5720",449.28
"5721",457.08
"5722",460.12
"5723",462.65
"5724",458.96
"5725",475.53
"5726",454.94
"5727",471.49
"5728",448.53
"5729",451.7
"5730",442.43
"5731",440.24
"5732",455.73
"5733",471.3
"5734",449.55
"5735",446.76
"5736",453.69
"5737",471.23
"5738",433.66
"5739",440.06
"5740",468.26
"5741",466.13
"5742",472.13
"5743",449.65
"5744",428.39
"5745",458.74
"5746",454.34
"5747",445.66
"5748",464.03
"5749",465.17
"5750",454.29
"5751",464.99
"5752",436.06
"5753",477.86
"5754",430.71
"5755",506.21
"5756",556.73
"5757",536.01
"5758",526.47
"5759",511.56
"5760",556.48
"5761",559.86
"5762",542.8
"5763",540.27
"5764",569.46
"5765",508.71
"5766",516.49
"5767",566.57
"5768",544.31
"5769",542.06
"5770",530.37
"5771",536.74
"5772",561.14
"5773",520.06
"5774",547.1
"5775",531.94
"5776",517.94
"5777",526.91
"5778",551.41
"5779",538.41
"5780",535.94
"5781",505.76
"5782",500.97
"5783",513.53
"5784",518
"5785",521.95
"5786",509.72
"5787",505.24
"5788",501.84
"5789",492.23
"5790",498.96
"5791",517.56
"5792",507.12
"5793",508.88
"5794",521.77
"5795",507.65
"5796",503.08
"5797",496.04
"5798",521.94
"5799",516.12
"5800",516.11
"5801",514.17
"5802",499.21
"5803",496.34
"5804",504.08
"5805",497.63
"5806",499.94
"5807",498.82
"5808",496.42
"5809",585.61
"5810",554.13
"5811",570.58
"5812",577.99
"5813",571.14
"5814",564.91
"5815",574.98
"5816",561.91
"5817",577.19
"5818",576.54
"5819",564.98
"5820",577.76
"5821",561.71
"5822",551.96
"5823",572.87
"5824",576.21
"5825",591.58
"5826",599.07
"5827",616.6
"5828",600.06
"5829",620.92
"5830",610.66
"5831",584.33
"5832",600.57
"5833",599.53
"5834",623.56
"5835",610.16
"5836",610.62
"5837",594.9
"5838",581.45
"5839",634.22
"5840",607.34
"5841",636.29
"5842",639.38
"5843",595.04
"5844",586.05
"5845",586.4
"5846",602.66
"5847",607.02
"5848",589.1
"5849",626.13
"5850",603.46
"5851",593.22
"5852",605.92
"5853",637.14
"5854",644.38
"5855",594.77
"5856",596.16
"5857",617.24
"5858",612.34
"5859",612.04
"5860",596.95
"5861",617.01
"5862",606.01
"5863",594.63
"5864",647.78
"5865",600.42
"5866",606.05
"5867",605.12
"5868",613.48
"5869",633.04
"5870",585.9
"5871",600.75
"5872",615.41
"5873",599.35
"5874",583.08
"5875",590.37
"5876",576.93
"5877",587.56
"5878",588.25
"5879",588.74
"5880",583.65
"5881",578.4
"5882",576.23
"5883",596.1
"5884",570.03
"5885",572.8
"5886",575.43
"5887",582.96
"5888",573.2
"5889",586.05
"5890",588.84
"5891",605.1
"5892",579.91
"5893",585.16
"5894",573.59
"5895",580.03
"5896",567.48
"5897",585.03
"5898",592.11
"5899",594.39
"5900",527.42
"5901",537.27
"5902",564.3
"5903",554.73
"5904",562.24
"5905",543.31
"5906",565.94
"5907",573.66
"5908",556.39
"5909",556.28
"5910",583.99
"5911",569.64
"5912",578.03
"5913",573.84
"5914",552.48
"5915",590.56
"5916",534.41
"5917",543.99
"5918",560.63
"5919",558.6
"5920",544.89
"5921",527.02
"5922",562.2
"5923",556.6
"5924",575.31
"5925",569.89
"5926",571.68
"5927",540.43
"5928",584.25
"5929",544.22
"5930",551.69
"5931",554.97
"5932",549.12
"5933",538.08
"5934",533.55
"5935",565.16
"5936",564.93
"5937",527.32
"5938",533.21
"5939",577.14
"5940",545.79
"5941",539.88
"5942",568.09
"5943",569.18
"5944",539.68
"5945",585.04
"5946",566.93
"5947",557.63
"5948",552.77
"5949",562.94
"5950",532.61
"5951",598.66
"5952",599.85
"5953",599.55
"5954",587.89
"5955",604.72
"5956",593.75
"5957",612.2
"5958",598.71
"5959",592.02
"5960",605.02
"5961",590.5
"5962",593.1
"5963",604.59
"5964",583.07
"5965",600.99
"5966",585.17
"5967",612.77
"5968",603.93
"5969",594.57
"5970",609.5
"5971",608.76
"5972",619.47
"5973",641.11
"5974",634.01
"5975",613.29
"5976",626.65
"5977",616.6
"5978",620.3
"5979",632.26
"5980",612.76
"5981",614.86
"5982",612.86
"5983",607.32
"5984",606.24
"5985",603.19
"5986",600.86
"5987",613.7
"5988",616.83
"5989",620.39
"5990",617.67
"5991",623.17
"5992",615.27
"5993",638.76
"5994",622.1
"5995",624.57
"5996",624.03
"5997",650.2
"5998",614.34
"5999",619.14
"6000",624.72
"6001",618.05
"6002",625.77
"6003",643.67
"6004",612.62
"6005",627.67
"6006",620.18
"6007",620.31
"6008",619.82
"6009",630.47
"6010",641.36
"6011",629.45
"6012",638.63
"6013",629.54
"6014",641.29
"6015",647.77
"6016",624.6
"6017",636.63
"6018",619.31
"6019",616.74
"6020",611.29
"6021",632.31
"6022",619.29
"6023",626.79
"6024",622
"6025",625.12
"6026",642.58
"6027",642.52
"6028",663.5
"6029",661.96
"6030",647.59
"6031",638.98
"6032",666.48
"6033",661.53
"6034",652.59
"6035",648.36
"6036",673.16
"6037",658.91
"6038",657.08
"6039",666.91
"6040",655.36
"6041",669.74
"6042",648.41
"6043",650.26
"6044",655.4
"6045",642.93
"6046",645.38
"6047",663.15
"6048",643.62
"6049",656.52
"6050",651.25
"6051",652.87
"6052",634.7
"6053",626.39
"6054",635.39
"6055",634.43
"6056",630.9
"6057",632.7
"6058",632.84
"6059",639.32
"6060",659.28
"6061",652.44
"6062",642.27
"6063",633.45
"6064",640.43
"6065",648.73
"6066",648.91
"6067",636.15
"6068",635.84
"6069",623.99
"6070",635.4
"6071",634.97
"6072",653.19
"6073",656.4
"6074",645.91
"6075",628.6
"6076",634.76
"6077",633.83
"6078",635.54
"6079",636.84
"6080",627.13
"6081",637.8
"6082",648.34
"6083",635.64
"6084",644
"6085",644.11
"6086",642.81
"6087",676.58
"6088",646.92
"6089",654.33
"6090",662.27
"6091",677.68
"6092",678.71
"6093",666.04
"6094",659
"6095",656.6
"6096",662.48
"6097",661.1
"6098",689.24
"6099",655.8
"6100",669.41
"6101",675.66
"6102",677.69
"6103",675.11
"6104",673.5
"6105",672.71
"6106",666.54
"6107",664.23
"6108",654.98
"6109",656.52
"6110",649.03
"6111",660.19
"6112",669.59
"6113",670.83
"6114",665.85
"6115",682.32
"6116",677.32
"6117",649.15
"6118",667.88
"6119",576.98
"6120",576.43
"6121",598.63
"6122",576.07
"6123",566.82
"6124",614.3
"6125",578.48
"6126",601.68
"6127",570.13
"6128",598.5
"6129",609.75
"6130",578.5
"6131",562.11
"6132",571.68
"6133",564.81
"6134",601.9
"6135",583.03
"6136",568.98
"6137",618.56
"6138",558.6
"6139",584.31
"6140",591.78
"6141",599.28
"6142",594.76
"6143",584.16
"6144",588.5
"6145",589.92
"6146",556.01
"6147",580.64
"6148",580.95
"6149",582.61
"6150",566.59
"6151",571.44
"6152",589.69
"6153",584.4
"6154",587.39
"6155",570.08
"6156",569.95
"6157",559.83
"6158",570.35
"6159",575.99
"6160",599.76
"6161",596.77
"6162",617.2
"6163",607.04
"6164",601.39
"6165",602.16
"6166",603.98
"6167",593.04
"6168",592.78
"6169",583.24
"6170",611.27
"6171",594.69
"6172",599.88
"6173",620.27
"6174",626.09
"6175",619.47
"6176",587.02
"6177",612.21
"6178",592.97
"6179",608.94
"6180",629.47
"6181",612.12
"6182",626.87
"6183",604.16
"6184",615.91
"6185",565.34
"6186",590.43
"6187",585.48
"6188",549.66
"6189",561.45
"6190",542.58
"6191",544.86
"6192",555.26
"6193",578.54
"6194",548.43
"6195",577.42
"6196",547.14
"6197",553.95
"6198",574.98
"6199",559.78
"6200",595.24
"6201",615.79
"6202",605.34
"6203",578.2
"6204",590.4
"6205",607.89
"6206",607.52
"6207",554.67
"6208",576.74
"6209",571.27
"6210",579.12
"6211",546
"6212",608.98
"6213",563.31
"6214",573.88
"6215",604.82
"6216",550.46
"6217",571.29
"6218",542.76
"6219",583.33
"6220",611.65
"6221",604.78
"6222",540.23
"6223",586.69
"6224",543.17
"6225",611.58
"6226",600.89
"6227",588.03
"6228",574.12
"6229",540.86
"6230",606.12
"6231",603.7
"6232",607.19
"6233",553.79
"6234",584.02
"6235",558.38
"6236",568.43
"6237",572.13
"6238",583.99
"6239",577.43
"6240",567.84
"6241",581.16
"6242",616.77
"6243",625.88
"6244",629.3
"6245",607.76
"6246",622.16
"6247",621.03
"6248",591.94
"6249",620.13
"6250",602.98
"6251",584.17
"6252",582.26
"6253",622.74
"6254",627.16
"6255",613.08
"6256",598.73
"6257",587.28
"6258",630.09
"6259",608.42
"6260",612.92
"6261",624.48
"6262",579.82
"6263",587.95
"6264",625.81
"6265",585.68
"6266",596.33
"6267",589.53
"6268",605.08
"6269",620.31
"6270",600.16
"6271",617.66
"6272",624.88
"6273",602.67
"6274",586.07
"6275",615.71
"6276",606.61
"6277",595.23
"6278",615.62
"6279",605.26
"6280",620.73
"6281",615.47
"6282",581.43
"6283",599.11
"6284",597.44
"6285",593.87
"6286",673.09
"6287",677.51
"6288",661.83
"6289",673.86
"6290",666.14
"6291",675.83
"6292",670.49
"6293",673.58
"6294",657.19
"6295",661.65
"6296",667.67
"6297",657.19
"6298",678.37
"6299",643.99
"6300",659.44
"6301",669.41
"6302",675.32
"6303",661.19
"6304",676.02
"6305",654.56
"6306",668.72
"6307",675.42
"6308",666.82
"6309",647.1
"6310",608.24
"6311",603.06
"6312",638.98
"6313",637.28
"6314",628.86
"6315",623.75
"6316",619.84
"6317",640.58
"6318",639.12
"6319",645.04
"6320",631.81
"6321",642.78
"6322",640.52
"6323",644.54
"6324",642.8
"6325",650.22
"6326",647.26
"6327",648.93
"6328",646.76
"6329",634.46
"6330",627.24
"6331",650.19
"6332",617.67
"6333",648.48
"6334",652.66
"6335",644.73
"6336",649.12
"6337",640.36
"6338",643.46
"6339",634.84
"6340",642.72
"6341",658.57
"6342",634.02
"6343",637.92
"6344",631.3
"6345",633.84
"6346",656.49
"6347",645.34
"6348",642.23
"6349",628.44
"6350",610.26
"6351",636.55
"6352",617.55
"6353",643.58
"6354",664.26
"6355",642.37
"6356",647.37
"6357",649.74
"6358",641.73
"6359",653.43
"6360",615.18
"6361",652.04
"6362",660.09
"6363",635.59
"6364",637.12
"6365",636.32
"6366",635.69
"6367",635.86
"6368",638.02
"6369",623.56
"6370",660.28
"6371",658.36
"6372",668.78
"6373",573.78
"6374",640.27
"6375",691.69
"6376",684.81
"6377",698.37
"6378",697.43
"6379",694.52
"6380",679.94
"6381",704.13
"6382",696.26
"6383",695.27
"6384",702.57
"6385",691.75
"6386",705.48
"6387",689.39
"6388",696.21
"6389",684.11
"6390",684.26
"6391",671.79
"6392",679.9
"6393",691.39
"6394",685.55
"6395",676.73
"6396",687.44
"6397",711.16
"6398",692.28
"6399",679.71
"6400",747.35
"6401",738.95
"6402",747.46
"6403",748.69
"6404",766.59
"6405",764.43
"6406",749.24
"6407",736.88
"6408",759.15
"6409",743.57
"6410",762.66
"6411",745.59
"6412",747.16
"6413",770.46
"6414",738.96
"6415",694.08
"6416",685.24
"6417",697.92
"6418",696.9
"6419",672.68
"6420",668.66
"6421",681.04
"6422",688.18
"6423",679.54
"6424",683.23
"6425",669.95
"6426",714.22
"6427",706.06
"6428",686.53
"6429",694.98
"6430",676.56
"6431",681.33
"6432",674.4
"6433",701.2
"6434",689.4
"6435",674.83
"6436",625.92
"6437",632.51
"6438",628.02
"6439",628.85
"6440",618
"6441",623.52
"6442",629.52
"6443",626.23
"6444",622.35
"6445",613.4
"6446",624.02
"6447",622.87
"6448",630.56
"6449",626.28
"6450",621.9
"6451",619.44
"6452",619.91
"6453",640.65
"6454",667.8
"6455",664.41
"6456",659.11
"6457",656.72
"6458",654.93
"6459",644.73
"6460",667.75
"6461",659.28
"6462",660.42
"6463",653.26
"6464",650.61
"6465",643.03
"6466",655.86
"6467",652.47
"6468",640.47
"6469",637.49
"6470",639.29
"6471",674.82
"6472",661.51
"6473",644.65
"6474",572.04
"6475",571.17
"6476",553.4
"6477",567.19
"6478",574.2
"6479",553.37
"6480",566.53
"6481",578.33
"6482",564.27
"6483",571.9
"6484",571.67
"6485",572.52
"6486",564.03
"6487",566.91
"6488",548.29
"6489",554.33
"6490",567.56
"6491",565.01
"6492",575.96
"6493",564.57
"6494",577.13
"6495",574.75
"6496",581.72
"6497",560.56
"6498",561.43
"6499",561.46
"6500",553.63
"6501",559.1
"6502",575.47
"6503",568.53
"6504",634.88
"6505",647.47
"6506",653.23
"6507",661.2
"6508",631.38
"6509",640.25
"6510",637.91
"6511",651.6
"6512",645.12
"6513",644.74
"6514",651.51
"6515",660.24
"6516",643.53
"6517",636.19
"6518",656.42
"6519",635.22
"6520",640.07
"6521",626.8
"6522",645.92
"6523",649.92
"6524",667.41
"6525",648.65
"6526",652
"6527",650.4
"6528",639.88
"6529",647.44
"6530",603.65
"6531",610.84
"6532",602.78
"6533",616.63
"6534",606.86
"6535",613.54
"6536",617.29
"6537",618.07
"6538",620.43
"6539",622.79
"6540",614.99
"6541",607.84
"6542",603.48
"6543",607.61
"6544",624.72
"6545",621.57
"6546",620.58
"6547",628.35
"6548",610.76
"6549",617.92
"6550",600.82
"6551",624.19
"6552",607.96
"6553",614.85
"6554",644.47
"6555",645.32
"6556",636.52
"6557",628.7
"6558",641.37
"6559",640.11
"6560",640.8
"6561",641.95
"6562",650.9
"6563",639.5
"6564",639.85
"6565",646.03
"6566",651.86
"6567",644.84
"6568",634.67
"6569",637.89
"6570",631.21
"6571",646.77
"6572",633.37
"6573",636.45
"6574",641.47
"6575",648.55
"6576",654.25
"6577",691.72
"6578",686.95
"6579",707.69
"6580",700.5
"6581",715.17
"6582",714.04
"6583",710.42
"6584",697.28
"6585",728.75
"6586",734.37
"6587",703.8
"6588",700.13
"6589",710.43
"6590",703.03
"6591",700.11
"6592",691.53
"6593",702.35
"6594",705.27
"6595",700.75
"6596",701.15
"6597",695.31
"6598",726.81
"6599",661.14
"6600",654.52
"6601",666.88
"6602",658.02
"6603",640.37
"6604",653.27
"6605",657.15
"6606",650.11
"6607",648.88
"6608",655.93
"6609",654.1
"6610",636.06
"6611",638.02
"6612",642.61
"6613",661.17
"6614",642.36
"6615",632.86
"6616",646.59
"6617",655.74
"6618",637.76
"6619",659.58
"6620",664.71
"6621",639.9
"6622",657.9
"6623",647.04
"6624",649.12
"6625",657.43
"6626",646.88
"6627",659.75
"6628",644.64
"6629",652.85
"6630",684.41
"6631",701.88
"6632",689.94
"6633",679.14
"6634",682.02
"6635",664.13
"6636",676.74
"6637",690.29
"6638",677.24
"6639",662.13
"6640",688.13
"6641",688.35
"6642",685.59
"6643",666.01
"6644",677.14
"6645",670.06
"6646",668.6
"6647",673.11
"6648",682.33
"6649",660.53
"6650",654.51
"6651",671.4
"6652",681.35
"6653",669.29
"6654",674.39
"6655",687.3
"6656",670.43
"6657",685.56
"6658",665.7
"6659",662.23
"6660",674.65
"6661",676.97
"6662",658.41
"6663",667.01
"6664",665.04
"6665",664.77
"6666",690.22
"6667",670.59
"6668",684.31
"6669",673.29
"6670",671.51
"6671",677.6
"6672",660.4
"6673",665.96
"6674",691.66
"6675",688.35
"6676",681.57
"6677",671.3
"6678",631.75
"6679",665.36
"6680",650.62
"6681",633.54
"6682",620.34
"6683",645.17
"6684",642.29
"6685",659.31
"6686",638.75
"6687",647.74
"6688",646.3
"6689",624.36
"6690",634.01
"6691",654.05
"6692",653.7
"6693",621.84
"6694",650.08
"6695",660.1
"6696",648.42
"6697",660
"6698",643.6
"6699",655.65
"6700",664.87
"6701",662.35
"6702",651.38
"6703",651.21
"6704",630.09
"6705",653.02
"6706",618.83
"6707",608.17
"6708",600.61
"6709",582.82
"6710",594.42
"6711",581.87
"6712",591.85
"6713",612.23
"6714",592.95
"6715",584.02
"6716",601.21
"6717",588.74
"6718",587.62
"6719",577.07
"6720",592.27
"6721",605
"6722",597.36
"6723",600.12
"6724",587.51
"6725",580.93
"6726",579.74
"6727",587.46
"6728",611.85
"6729",601.84
"6730",594.08
"6731",605.17
"6732",616.25
"6733",576.76
"6734",588.71
"6735",598.44
"6736",586.36
"6737",609.1
"6738",582.4
"6739",587.14
"6740",605.17
"6741",597.5
"6742",581.24
"6743",591.08
"6744",694.18
"6745",704.54
"6746",686.02
"6747",683.46
"6748",705.27
"6749",696.17
"6750",712.47
"6751",676.88
"6752",710.7
"6753",674.48
"6754",708.23
"6755",685.64
"6756",703.42
"6757",685.69
"6758",669.16
"6759",698.03
"6760",700.17
"6761",686.52
"6762",686.06
"6763",713.25
"6764",697.48
"6765",688.36
"6766",701.1
"6767",706.06
"6768",687.22
"6769",693.24
"6770",696.85
"6771",705.15
"6772",671.57
"6773",706.75
"6774",701.19
"6775",679.13
"6776",690.28
"6777",699.87
"6778",707.52
"6779",693.14
"6780",681.52
"6781",698.49
"6782",693.4
"6783",702.29
"6784",678.22
"6785",696.72
"6786",674.5
"6787",694.42
"6788",679.6
"6789",665.52
"6790",667.09
"6791",667.03
"6792",667.79
"6793",653.27
"6794",648.44
"6795",663.83
"6796",657.87
"6797",649.02
"6798",659.54
"6799",665.33
"6800",661.42
"6801",672.91
"6802",651.95
"6803",657.18
"6804",708.7
"6805",722.21
"6806",718.33
"6807",698.75
"6808",724.97
"6809",718.94
"6810",712.34
"6811",735.09
"6812",705
"6813",732.16
"6814",715.71
"6815",722.94
"6816",697.98
"6817",717.83
"6818",738.69
"6819",701.2
"6820",730.47
"6821",733.12
"6822",723
"6823",696.03
"6824",708.63
"6825",725.36
"6826",716.34
"6827",732.11
"6828",704.15
"6829",725.16
"6830",716.19
"6831",717.33
"6832",726.59
"6833",710.43
"6834",713.25
"6835",719.57
"6836",722.23
"6837",731.39
"6838",732.74
"6839",666.15
"6840",690.01
"6841",662.76
"6842",680.33
"6843",681.5
"6844",664.52
"6845",692.24
"6846",700.51
"6847",692.21
"6848",662.39
"6849",680.7
"6850",695.78
"6851",686.7
"6852",660.87
"6853",692.43
"6854",697.8
"6855",674.45
"6856",687.4
"6857",672.77
"6858",689.11
"6859",688.72
"6860",667.59
"6861",674.44
"6862",680.44
"6863",668.3
"6864",663.16
"6865",661.94
"6866",685.8
"6867",691.29
"6868",672.68
"6869",684.17
"6870",673.79
"6871",680.17
"6872",681.41
"6873",623.44
"6874",653.31
"6875",601.53
"6876",631.81
"6877",620.98
"6878",633.76
"6879",616.45
"6880",637.07
"6881",620.95
"6882",615.55
"6883",620.52
"6884",627.07
"6885",612.81
"6886",632.73
"6887",642.4
"6888",615.33
"6889",617
"6890",633.92
"6891",628.96
"6892",634.21
"6893",615.97
"6894",640
"6895",628.21
"6896",625.19
"6897",617.77
"6898",626.98
"6899",620.31
"6900",638.19
"6901",633.56
"6902",604.03
"6903",613.84
"6904",631.63
"6905",613.24
"6906",615.36
"6907",605.96
"6908",606.91
"6909",617.17
"6910",611.25
"6911",626.12
"6912",611.54
"6913",623.36
"6914",626.32
"6915",599.49
"6916",621.06
"6917",623.98
"6918",624.88
"6919",606.76
"6920",613.35
"6921",614.95
"6922",612.97
"6923",601.48
"6924",626.86
"6925",625.42
"6926",624.2
"6927",590.65
"6928",595.89
"6929",603.08
"6930",569.76
"6931",592.14
"6932",579.85
"6933",581.85
"6934",587.55
"6935",579.74
"6936",581.91
"6937",591.47
"6938",581.59
"6939",602.3
"6940",589.03
"6941",569.87
"6942",596.82
"6943",572.01
"6944",589.5
"6945",581.61
"6946",590.86
"6947",574.88
"6948",595.27
"6949",610.2
"6950",594.66
"6951",626.68
"6952",639.96
"6953",620.73
"6954",637.1
"6955",641.75
"6956",606.03
"6957",649.86
"6958",638.16
"6959",633.91
"6960",618.26
"6961",599.2
"6962",611.98
"6963",614.92
"6964",633.53
"6965",638.17
"6966",604.42
"6967",630.39
"6968",629.71
"6969",593.04
"6970",645.78
"6971",618.27
"6972",611.25
"6973",603.55
"6974",612.05
"6975",598.77
"6976",641.92
"6977",633.08
"6978",649.7
"6979",641.27
"6980",638.99
"6981",611.25
"6982",615.52
"6983",616.69
"6984",656.06
"6985",623.75
"6986",642.41
"6987",658.69
"6988",652.77
"6989",683.74
"6990",659.99
"6991",631.11
"6992",635.01
"6993",637.51
"6994",635.75
"6995",664.34
"6996",673.58
"6997",666.8
"6998",640.68
"6999",640.51
"7000",635.58
"7001",683.35
"7002",686.74
"7003",689.28
"7004",663.12
"7005",671.05
"7006",637.2
"7007",655.4
"7008",659.44
"7009",675.56
"7010",684.43
"7011",641.55
"7012",671.53
"7013",643.2
"7014",634.86
"7015",675.89
"7016",645.77
"7017",647.3
"7018",630.33
"7019",652.47
"7020",648.42
"7021",644.47
"7022",647.57
"7023",633.2
"7024",606.99
"7025",582.16
"7026",563.75
"7027",603.97
"7028",582.83
"7029",590.93
"7030",587.4
"7031",584.76
"7032",597.57
"7033",608.23
"7034",602.99
"7035",600.45
"7036",596.77
"7037",587.65
"7038",576.85
"7039",601.79
"7040",588.94
"7041",594.11
"7042",593.16
"7043",604.74
"7044",596.96
"7045",589.92
"7046",604.53
"7047",579.44
"7048",650.56
"7049",681.05
"7050",676.99
"7051",664.59
"7052",665.49
"7053",665.09
"7054",693.45
"7055",656.83
"7056",653.72
"7057",670.84
"7058",666.61
"7059",662.02
"7060",692.51
"7061",694.66
"7062",647.99
"7063",663.8
"7064",673.25
"7065",671.58
"7066",670.73
"7067",687.16
"7068",657.41
"7069",656.13
"7070",659.76
"7071",694.37
"7072",693.09
"7073",681.43
"7074",679.92
"7075",666.93
"7076",685.56
"7077",673.62
"7078",684.46
"7079",592.14
"7080",605.02
"7081",594.54
"7082",596.38
"7083",603.97
"7084",592.63
"7085",607.93
"7086",599.5
"7087",601.94
"7088",601.53
"7089",605.49
"7090",613.42
"7091",589.85
"7092",593.68
"7093",598.92
"7094",612.88
"7095",588.47
"7096",593.93
"7097",615.59
"7098",600.7
"7099",607.16
"7100",610.67
"7101",614.64
"7102",596.59
"7103",610.14
"7104",598.06
"7105",594.26
"7106",592.98
"7107",592.34
"7108",609.9
"7109",603.56
"7110",609.11
"7111",590.88
"7112",594.87
"7113",613.61
"7114",587.29
"7115",606.81
"7116",627.16
"7117",644.52
"7118",641.6
"7119",630.74
"7120",630.75
"7121",627.74
"7122",634.57
"7123",642.17
"7124",614.91
"7125",624.6
"7126",622.39
"7127",625.54
"7128",643.26
"7129",643.55
"7130",625.88
"7131",520.38
"7132",560.86
"7133",492.51
"7134",514.87
"7135",475.6
"7136",517.2
